Station	Layer	Size fraction (µm)	sample	lineage	reads_mapped	rpkm
51	Deep chlorophyll maximum	20-200	metagenome	Synechococcus	22	0.000575698806674
93	Deep chlorophyll maximum	20-200	metagenome	Synechococcus	45	0.000828693878954
155	Deep chlorophyll maximum	3-20	metagenome	Synechococcus	75	0.001047265013252
158	Deep chlorophyll maximum	3-20	metagenome	Synechococcus	2	5.14832673780414E-05
168	Deep chlorophyll maximum	3-20	metagenome	Synechococcus	8	0.000150998260424
173	Deep chlorophyll maximum	3-20	metagenome	Synechococcus	4	9.26037460746553E-05
175	Deep chlorophyll maximum	3-20	metagenome	Synechococcus	2	4.08624786320854E-05
194	Deep chlorophyll maximum	3-20	metagenome	Synechococcus	2	3.13614139319062E-05
124	Surface	3-20	metagenome	Synechococcus	3626	0.0251558454885
155	Surface	3-20	metagenome	Synechococcus	59.5	0.000746000028728
158	Surface	3-20	metagenome	Synechococcus	2	5.79952382060868E-05
168	Surface	3-20	metagenome	Synechococcus	5	0.000116144394875
191	Surface	3-20	metagenome	Synechococcus	2	3.68807738049095E-05
196	Surface	3-20	metagenome	Synechococcus	31	0.000435416620288
206	Surface	3-20	metagenome	Synechococcus	1	3.72946393323013E-05
208	Surface	3-20	metagenome	Synechococcus	6	5.76213781958465E-05
209	Surface	3-20	metagenome	Synechococcus	28	0.000302841576074
210	Surface	3-20	metagenome	Synechococcus	183	0.001152404653585
40	Surface	3-2000	metagenome	Synechococcus	82	0.001846833447407
7	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	73	0.001260796436079
18	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	27	0.000535359548549
22	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	110	0.001642186031569
23	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	203	0.001823367769274
30	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	89	0.001171170125201
34	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	19	0.000300619073241
50	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	2	6.51940445766243E-05
51	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	4	7.43108776634354E-05
72	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	30	0.000342712404417
76	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	16	0.000342066946378
80	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	39	0.000766870990262
81	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	82	0.001190652898086
96	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	675	0.006370012412993
102	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	71	0.001497093633315
106	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	84	0.00134875519294
109	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	101	0.001591184524726
110	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	217	0.003387092964103
111	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	100	0.001885474039876
122	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	96	0.000697963290442
127	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	87	0.001196629586445
128	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	452	0.003244739027511
129	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	250	0.001882929657497
131	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	28	0.000573556911821
132	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	19	0.00049475380659
133	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	111	0.0019599458538
135	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	211	0.002495480563636
137	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	237	0.002949527856304
138	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	98	0.001363656357784
143	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	97	0.001196109113407
150	Deep chlorophyll maximum	5-20	metagenome	Synechococcus	110	0.001789007872649
123	Mix layer	5-20	metagenome	Synechococcus	88	0.000722001612298
125	Mix layer	5-20	metagenome	Synechococcus	164	0.001196013554197
152	Mix layer	5-20	metagenome	Synechococcus	124	0.001541099247024
153	Mix layer	5-20	metagenome	Synechococcus	109	0.001175242449613
4	Surface	5-20	metagenome	Synechococcus	26	0.000572407963719
6	Surface	5-20	metagenome	Synechococcus	66	0.00117351706942
8	Surface	5-20	metagenome	Synechococcus	486	0.003434919289728
18	Surface	5-20	metagenome	Synechococcus	64	0.000835402243709
19	Surface	5-20	metagenome	Synechococcus	63	0.000775177196487
22	Surface	5-20	metagenome	Synechococcus	97	0.001429268659255
23	Surface	5-20	metagenome	Synechococcus	238	0.001807342667443
25	Surface	5-20	metagenome	Synechococcus	27	0.000627542615483
30	Surface	5-20	metagenome	Synechococcus	57	0.001127962612967
43	Surface	5-20	metagenome	Synechococcus	250	0.004014461542495
45	Surface	5-20	metagenome	Synechococcus	15	0.000358143903405
46	Surface	5-20	metagenome	Synechococcus	186	0.003102598652167
51	Surface	5-20	metagenome	Synechococcus	13.5	0.000436655518268
53	Surface	5-20	metagenome	Synechococcus	56	0.001196701706056
54	Surface	5-20	metagenome	Synechococcus	70	0.002335610108272
58	Surface	5-20	metagenome	Synechococcus	56	0.00091591927022
64	Surface	5-20	metagenome	Synechococcus	143	0.002807359007306
67	Surface	5-20	metagenome	Synechococcus	20	0.000380438374324
70	Surface	5-20	metagenome	Synechococcus	68	0.001060212368546
71	Surface	5-20	metagenome	Synechococcus	50	0.000909672477731
76	Surface	5-20	metagenome	Synechococcus	3	9.76312068127333E-05
78	Surface	5-20	metagenome	Synechococcus	103	0.002054751498522
81	Surface	5-20	metagenome	Synechococcus	405	0.003348643793421
86	Surface	5-20	metagenome	Synechococcus	99	0.001052758143503
87	Surface	5-20	metagenome	Synechococcus	4	0.000136264732748
90	Surface	5-20	metagenome	Synechococcus	28	0.00038643329913
91	Surface	5-20	metagenome	Synechococcus	202	0.002347946238477
92	Surface	5-20	metagenome	Synechococcus	91	0.001102547134264
93	Surface	5-20	metagenome	Synechococcus	119	0.001590850751582
94	Surface	5-20	metagenome	Synechococcus	26	0.000552132348341
95	Surface	5-20	metagenome	Synechococcus	13	0.000145608543959
98	Surface	5-20	metagenome	Synechococcus	4	9.57987283204818E-05
99	Surface	5-20	metagenome	Synechococcus	5	0.000119145870424
100	Surface	5-20	metagenome	Synechococcus	73	0.001114045977402
102	Surface	5-20	metagenome	Synechococcus	294	0.003281908655586
106	Surface	5-20	metagenome	Synechococcus	137	0.00178298644106
109	Surface	5-20	metagenome	Synechococcus	286	0.002696845332362
110	Surface	5-20	metagenome	Synechococcus	90	0.001301775024359
111	Surface	5-20	metagenome	Synechococcus	32	0.000813016260691
112	Surface	5-20	metagenome	Synechococcus	12	0.000289850621665
122	Surface	5-20	metagenome	Synechococcus	153	0.000940469981475
123	Surface	5-20	metagenome	Synechococcus	72	0.000778080086913
124	Surface	5-20	metagenome	Synechococcus	77	0.000696497804137
125	Surface	5-20	metagenome	Synechococcus	274	0.000969855238245
126	Surface	5-20	metagenome	Synechococcus	186	0.001748987398581
127	Surface	5-20	metagenome	Synechococcus	127	0.001464972663216
128	Surface	5-20	metagenome	Synechococcus	670	0.004503690805155
129	Surface	5-20	metagenome	Synechococcus	118	0.001093473725575
131	Surface	5-20	metagenome	Synechococcus	8	0.000228650407098
132	Surface	5-20	metagenome	Synechococcus	12	0.000193002308047
133	Surface	5-20	metagenome	Synechococcus	90	0.001030283813538
135	Surface	5-20	metagenome	Synechococcus	217	0.002410964829045
136	Surface	5-20	metagenome	Synechococcus	171	0.002219969981887
137	Surface	5-20	metagenome	Synechococcus	104	0.001688151039446
139	Surface	5-20	metagenome	Synechococcus	118	0.001410854511262
140	Surface	5-20	metagenome	Synechococcus	291	0.004094749679449
145	Surface	5-20	metagenome	Synechococcus	62	0.000846606500308
146	Surface	5-20	metagenome	Synechococcus	56	0.001047184811408
147	Surface	5-20	metagenome	Synechococcus	53	0.001091943688329
148	Surface	5-20	metagenome	Synechococcus	370	0.003652471575822
149	Surface	5-20	metagenome	Synechococcus	237	0.003213079278552
150	Surface	5-20	metagenome	Synechococcus	51	0.000930050331378
151	Surface	5-20	metagenome	Synechococcus	88	0.001345803992793
152	Surface	5-20	metagenome	Synechococcus	341	0.002934363113799
31	Surface	0.2-1.6	metagenome	Trichodesmium	2	5.3798471468812E-05
34	Surface	0.2-1.6	metagenome	Trichodesmium	2	8.91025958748334E-05
141	Surface	0.2-3	metagenome	Trichodesmium	5	0.000123068445767
31	Surface	0.8-20	metagenome	Trichodesmium	3	0.000112172606583
33	Surface	0.8-20	metagenome	Trichodesmium	8	0.000217465467879
47	Deep chlorophyll maximum	0.8-2000	metagenome	Trichodesmium	1	3.51399360496906E-05
72	Deep chlorophyll maximum	0.8-2000	metagenome	Trichodesmium	2	6.72342788701804E-05
97	Deep chlorophyll maximum	0.8-2000	metagenome	Trichodesmium	1	2.9556114786764E-05
102	Deep chlorophyll maximum	0.8-2000	metagenome	Trichodesmium	9	0.000134803839683
110	Deep chlorophyll maximum	0.8-2000	metagenome	Trichodesmium	2	4.15480738010308E-05
129	Deep chlorophyll maximum	0.8-2000	metagenome	Trichodesmium	1	2.96777665131739E-05
135	Deep chlorophyll maximum	0.8-2000	metagenome	Trichodesmium	1	3.11725334566254E-05
138	Deep chlorophyll maximum	0.8-2000	metagenome	Trichodesmium	8	0.000131868977585
143	Deep chlorophyll maximum	0.8-2000	metagenome	Trichodesmium	1	3.14830495613457E-05
150	Deep chlorophyll maximum	0.8-2000	metagenome	Trichodesmium	2	4.82213607994442E-05
123	Mix layer	0.8-2000	metagenome	Trichodesmium	4	8.71175422186284E-05
152	Mix layer	0.8-2000	metagenome	Trichodesmium	1	3.11820953200947E-05
102	Surface	0.8-2000	metagenome	Trichodesmium	4	6.66581875401094E-05
106	Surface	0.8-2000	metagenome	Trichodesmium	2	6.60711693710456E-05
109	Surface	0.8-2000	metagenome	Trichodesmium	4	0.000109217931473
127	Surface	0.8-2000	metagenome	Trichodesmium	2	6.44484624086434E-05
130	Surface	0.8-2000	metagenome	Trichodesmium	1	2.49028744515582E-05
131	Surface	0.8-2000	metagenome	Trichodesmium	204	0.00129817392157
132	Surface	0.8-2000	metagenome	Trichodesmium	5	0.000110703156997
138	Surface	0.8-2000	metagenome	Trichodesmium	2	6.81568591446464E-05
139	Surface	0.8-2000	metagenome	Trichodesmium	2	5.51977737151256E-05
140	Surface	0.8-2000	metagenome	Trichodesmium	6	0.000110682772973
141	Surface	0.8-2000	metagenome	Trichodesmium	189	0.001193694828073
143	Surface	0.8-2000	metagenome	Trichodesmium	7	0.000161040672024
144	Surface	0.8-2000	metagenome	Trichodesmium	14	0.000220625493859
147	Surface	0.8-2000	metagenome	Trichodesmium	2	5.68611881704736E-05
32	Deep chlorophyll maximum	0.8-5	metagenome	Trichodesmium	19	0.000284144732516
41	Deep chlorophyll maximum	0.8-5	metagenome	Trichodesmium	1	3.01173384196275E-05
51	Deep chlorophyll maximum	0.8-5	metagenome	Trichodesmium	1	2.84556133632416E-05
58	Deep chlorophyll maximum	0.8-5	metagenome	Trichodesmium	5	0.000125065338197
66	Deep chlorophyll maximum	0.8-5	metagenome	Trichodesmium	6	9.06217864729886E-05
80	Deep chlorophyll maximum	0.8-5	metagenome	Trichodesmium	8	0.000148783632424
93	Deep chlorophyll maximum	0.8-5	metagenome	Trichodesmium	2	4.60975586362598E-05
129	Deep chlorophyll maximum	0.8-5	metagenome	Trichodesmium	2	5.00082187057204E-05
21	Surface	0.8-5	metagenome	Trichodesmium	2	3.04248921497062E-05
32	Surface	0.8-5	metagenome	Trichodesmium	4	0.000144800578013
41	Surface	0.8-5	metagenome	Trichodesmium	2	3.2942193174875E-05
51	Surface	0.8-5	metagenome	Trichodesmium	14	0.000280085791249
53	Surface	0.8-5	metagenome	Trichodesmium	221	0.001597130314834
54	Surface	0.8-5	metagenome	Trichodesmium	73	0.000813533744818
58	Surface	0.8-5	metagenome	Trichodesmium	20	0.000424061664277
62	Surface	0.8-5	metagenome	Trichodesmium	62	0.000660423340365
131	Surface	0.8-5	metagenome	Trichodesmium	41	0.000742160666718
141	Surface	0.8-5	metagenome	Trichodesmium	4	0.000147679456353
143	Surface	0.8-5	metagenome	Trichodesmium	4	0.000101599940001
9	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	34	0.000142004405405
10	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	2	3.39038314966252E-05
18	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	2	4.47869113600895E-05
22	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	4	3.12794878819022E-05
23	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	9	3.0788756965636E-05
25	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	3	3.29258103778056E-05
32	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	9	0.000186887865423
34	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	2	4.91470908289591E-05
41	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	17	0.000120735365943
42	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	2	6.19205347486112E-05
50	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	29	0.000498423359671
51	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	23	0.000445089301065
52	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	2	3.5073225631102E-05
58	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	96	0.000668907516946
68	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	39	0.000256508540289
78	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	2	6.08589268808929E-05
80	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	10	0.000135366011967
81	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	2	4.96355348865388E-05
93	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	2	8.63607749342976E-05
98	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	1	3.87120521614924E-05
112	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	5	0.000120947925776
131	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	35	0.000341743751585
133	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	121	0.000613144408781
135	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	29	0.000212655171
142	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	1	3.3701966128615E-05
143	Deep chlorophyll maximum	180-2000	metagenome	Trichodesmium	19	0.000185654518589
125	Mix layer	180-2000	metagenome	Trichodesmium	4	5.17473742826187E-05
153	Mix layer	180-2000	metagenome	Trichodesmium	112	0.000561748316541
8	Surface	180-2000	metagenome	Trichodesmium	2	3.07135910860569E-05
9	Surface	180-2000	metagenome	Trichodesmium	23	0.000111041866651
10	Surface	180-2000	metagenome	Trichodesmium	7	7.25092946663984E-05
11	Surface	180-2000	metagenome	Trichodesmium	1	2.73331971010346E-05
18	Surface	180-2000	metagenome	Trichodesmium	9	0.000133977882643
19	Surface	180-2000	metagenome	Trichodesmium	5	5.69115146647488E-05
21	Surface	180-2000	metagenome	Trichodesmium	1	3.10586903088233E-05
22	Surface	180-2000	metagenome	Trichodesmium	2	3.28150804353337E-05
23	Surface	180-2000	metagenome	Trichodesmium	82	0.000258105099208
24	Surface	180-2000	metagenome	Trichodesmium	11	9.31418109006504E-05
25	Surface	180-2000	metagenome	Trichodesmium	6	5.73934786299935E-05
31	Surface	180-2000	metagenome	Trichodesmium	1	3.61815107690985E-05
32	Surface	180-2000	metagenome	Trichodesmium	51	0.000637832017089
41	Surface	180-2000	metagenome	Trichodesmium	464	0.002479760604806
42	Surface	180-2000	metagenome	Trichodesmium	21	0.000318474117006
43	Surface	180-2000	metagenome	Trichodesmium	26	0.000303325062313
46	Surface	180-2000	metagenome	Trichodesmium	25	0.000427981931215
51	Surface	180-2000	metagenome	Trichodesmium	181	0.001501640018584
53	Surface	180-2000	metagenome	Trichodesmium	2288	0.009347376820677
54	Surface	180-2000	metagenome	Trichodesmium	299	0.001609870179724
58	Surface	180-2000	metagenome	Trichodesmium	133	0.000718495448092
62	Surface	180-2000	metagenome	Trichodesmium	30	0.000523625054796
64	Surface	180-2000	metagenome	Trichodesmium	11	0.000169332219666
66	Surface	180-2000	metagenome	Trichodesmium	104	0.00047337960373
68	Surface	180-2000	metagenome	Trichodesmium	74	0.000450759801502
72	Surface	180-2000	metagenome	Trichodesmium	5	0.000140432523333
78	Surface	180-2000	metagenome	Trichodesmium	10	0.000201706220107
81	Surface	180-2000	metagenome	Trichodesmium	124	0.000558546159489
93	Surface	180-2000	metagenome	Trichodesmium	4	9.96096112872167E-05
100	Surface	180-2000	metagenome	Trichodesmium	12	0.000289502561254
106	Surface	180-2000	metagenome	Trichodesmium	4	0.000118155905193
109	Surface	180-2000	metagenome	Trichodesmium	2	3.50523133648445E-05
114	Surface	180-2000	metagenome	Trichodesmium	2	6.43701479582271E-05
118	Surface	180-2000	metagenome	Trichodesmium	6	0.00016162370942
120	Surface	180-2000	metagenome	Trichodesmium	5	0.000115598649026
122	Surface	180-2000	metagenome	Trichodesmium	6	0.000104207115489
125	Surface	180-2000	metagenome	Trichodesmium	4	4.64464482375066E-05
127	Surface	180-2000	metagenome	Trichodesmium	2	6.09731485149113E-05
131	Surface	180-2000	metagenome	Trichodesmium	1159	0.005032086682193
132	Surface	180-2000	metagenome	Trichodesmium	7	0.000155327942799
133	Surface	180-2000	metagenome	Trichodesmium	5	0.00011099215754
134	Surface	180-2000	metagenome	Trichodesmium	9	9.9796216821805E-05
135	Surface	180-2000	metagenome	Trichodesmium	14	0.000222231740568
140	Surface	180-2000	metagenome	Trichodesmium	2	5.9226614605716E-05
141	Surface	180-2000	metagenome	Trichodesmium	46	0.000606176342874
143	Surface	180-2000	metagenome	Trichodesmium	2	5.63578105987574E-05
144	Surface	180-2000	metagenome	Trichodesmium	10	0.000172049078231
145	Surface	180-2000	metagenome	Trichodesmium	25	0.000200505481567
147	Surface	180-2000	metagenome	Trichodesmium	4	9.99358853776729E-05
148	Surface	180-2000	metagenome	Trichodesmium	17	0.000271065108221
152	Surface	180-2000	metagenome	Trichodesmium	29	0.00019442838532
155	Surface	180-2000	metagenome	Trichodesmium	4	9.28426397689432E-05
10	Deep chlorophyll maximum	20-180	metagenome	Trichodesmium	2	3.06930258752659E-05
